timestamp,cluster_id,namespace,pod_name,cpu_requested,cpu_actual_peak,memory_requested,memory_actual_peak
2024-01-28,cluster-dev-1,monitoring,monitor-pod-2,1.5,0.634,1.0,0.215
2024-01-29,cluster-dev-1,payment-service,pay-pod-1,0.5,0.204,2.0,1.526
2024-01-29,cluster-dev-1,payment-service,pay-pod-2,1.0,0.524,8.0,3.075
2024-01-29,cluster-dev-1,payment-service,pay-pod-3,0.5,0.123,8.0,4.314
2024-01-29,cluster-prod-2,user-auth,auth-pod-1,0.5,0.314,1.0,0.25
2024-01-29,cluster-prod-2,user-auth,auth-pod-2,0.5,0.091,2.0,1.123
2024-01-29,cluster-prod-2,product-catalog,catalog-pod-1,1.0,0.29,2.0,1.396
2024-01-29,cluster-prod-2,product-catalog,catalog-pod-2,4.0,1.331,0.5,0.169
2024-01-29,cluster-dev-1,product-catalog,catalog-pod-3,2.0,0.343,1.0,0.23
2024-01-29,cluster-prod-2,order-management,order-pod-1,0.5,0.078,2.0,0.434
2024-01-29,cluster-prod-1,order-management,order-pod-2,0.5,0.311,1.0,0.553
2024-01-29,cluster-dev-1,inventory,inv-pod-1,2.0,1.469,1.0,0.237
2024-01-29,cluster-prod-2,inventory,inv-pod-2,1.5,0.734,4.0,1.823
2024-01-29,cluster-prod-1,inventory,inv-pod-3,1.5,0.95,8.0,3.124
2024-01-29,cluster-prod-1,notification-service,notif-pod-1,4.0,0.816,4.0,1.88
2024-01-29,cluster-prod-1,notification-service,notif-pod-2,2.0,0.645,1.0,0.598
2024-01-29,cluster-dev-1,analytics,analytics-pod-1,4.0,2.346,4.0,2.465
2024-01-29,cluster-prod-1,analytics,analytics-pod-2,4.0,1.973,8.0,5.249
2024-01-29,cluster-prod-2,reporting,report-pod-1,2.0,1.181,4.0,1.779
2024-01-29,cluster-prod-2,reporting,report-pod-2,4.0,2.586,8.0,3.22
2024-01-29,cluster-dev-1,ml-pipeline,ml-pod-1,4.0,1.192,8.0,3.255
2024-01-29,cluster-prod-2,ml-pipeline,ml-pod-2,2.0,0.447,2.0,0.894
2024-01-29,cluster-prod-2,ml-pipeline,ml-pod-3,2.0,1.107,0.5,0.142
2024-01-29,cluster-prod-2,data-ingestion,ingest-pod-1,1.0,0.177,2.0,0.833
2024-01-29,cluster-prod-1,data-ingestion,ingest-pod-2,2.0,0.625,1.0,0.218
2024-01-29,cluster-prod-2,dev-testing,dev-pod-1,1.0,0.453,4.0,3.145
2024-01-29,cluster-dev-1,dev-testing,dev-pod-2,1.5,0.745,8.0,4.662
2024-01-29,cluster-prod-2,dev-testing,dev-pod-3,4.0,2.443,2.0,0.893
2024-01-29,cluster-prod-2,staging,stage-pod-1,1.0,0.348,0.5,0.25
2024-01-29,cluster-prod-1,staging,stage-pod-2,4.0,1.631,0.5,0.139
2024-01-29,cluster-prod-1,logging,log-pod-1,2.0,1.024,1.0,0.352
2024-01-29,cluster-prod-1,logging,log-pod-2,0.5,0.223,0.5,0.296
2024-01-29,cluster-dev-1,monitoring,monitor-pod-1,1.0,0.625,1.0,0.719
2024-01-29,cluster-prod-1,monitoring,monitor-pod-2,1.0,0.323,1.0,0.604
2024-01-30,cluster-prod-2,payment-service,pay-pod-1,1.5,0.517,1.0,0.734
2024-01-30,cluster-prod-2,payment-service,pay-pod-2,1.0,0.609,1.0,0.545
2024-01-30,cluster-prod-2,payment-service,pay-pod-3,2.0,0.631,0.5,0.106
2024-01-30,cluster-prod-1,user-auth,auth-pod-1,2.0,1.432,0.5,0.288
2024-01-30,cluster-prod-2,user-auth,auth-pod-2,1.0,0.301,8.0,4.509
2024-01-30,cluster-prod-1,product-catalog,catalog-pod-1,1.5,0.327,1.0,0.31
2024-01-30,cluster-prod-1,product-catalog,catalog-pod-2,1.0,0.397,0.5,0.24
2024-01-30,cluster-dev-1,product-catalog,catalog-pod-3,1.0,0.199,1.0,0.705
2024-01-30,cluster-prod-2,order-management,order-pod-1,2.0,1.233,2.0,1.058
2024-01-30,cluster-prod-1,order-management,order-pod-2,1.5,0.795,0.5,0.39
2024-01-30,cluster-prod-1,inventory,inv-pod-1,2.0,1.01,4.0,2.153
2024-01-30,cluster-prod-2,inventory,inv-pod-2,1.0,0.478,8.0,4.484
2024-01-30,cluster-prod-2,inventory,inv-pod-3,1.0,0.7,4.0,1.162
2024-01-30,cluster-prod-1,notification-service,notif-pod-1,2.0,1.49,8.0,5.921
2024-01-30,cluster-dev-1,notification-service,notif-pod-2,0.5,0.326,4.0,3.07
2024-01-30,cluster-prod-1,analytics,analytics-pod-1,4.0,1.253,2.0,1.509
2024-01-30,cluster-prod-1,analytics,analytics-pod-2,1.5,0.759,4.0,1.576
2024-01-30,cluster-prod-2,reporting,report-pod-1,4.0,1.423,4.0,3.018
2024-01-30,cluster-dev-1,reporting,report-pod-2,2.0,1.08,8.0,5.892
2024-01-30,cluster-dev-1,ml-pipeline,ml-pod-1,1.5,0.494,2.0,0.4
2024-01-30,cluster-prod-2,ml-pipeline,ml-pod-2,1.5,0.546,2.0,0.578
2024-01-30,cluster-prod-1,ml-pipeline,ml-pod-3,4.0,2.898,2.0,1.479
2024-01-30,cluster-dev-1,data-ingestion,ingest-pod-1,0.5,0.19,1.0,0.564
2024-01-30,cluster-dev-1,data-ingestion,ingest-pod-2,0.5,0.192,0.5,0.194
2024-01-30,cluster-prod-2,dev-testing,dev-pod-1,1.5,0.972,2.0,1.038
2024-01-30,cluster-prod-2,dev-testing,dev-pod-2,1.5,1.027,2.0,1.375
2024-01-30,cluster-prod-2,dev-testing,dev-pod-3,4.0,1.334,0.5,0.247
2024-01-30,cluster-dev-1,staging,stage-pod-1,4.0,2.267,0.5,0.29
2024-01-30,cluster-prod-1,staging,stage-pod-2,4.0,1.988,4.0,2.174
2024-01-30,cluster-prod-1,logging,log-pod-1,2.0,0.811,2.0,1.276
2024-01-30,cluster-dev-1,logging,log-pod-2,1.5,0.393,4.0,2.642
2024-01-30,cluster-prod-2,monitoring,monitor-pod-1,4.0,2.512,2.0,0.635
2024-01-30,cluster-prod-1,monitoring,monitor-pod-2,1.0,0.215,1.0,0.379
2024-01-31,cluster-dev-1,payment-service,pay-pod-1,2.0,1.226,2.0,1.399
2024-01-31,cluster-dev-1,payment-service,pay-pod-2,2.0,0.869,2.0,1.165
2024-01-31,cluster-prod-2,payment-service,pay-pod-3,1.5,0.262,2.0,0.726
2024-01-31,cluster-dev-1,user-auth,auth-pod-1,2.0,0.669,1.0,0.292
2024-01-31,cluster-prod-1,user-auth,auth-pod-2,1.5,0.347,2.0,1.489
2024-01-31,cluster-prod-1,product-catalog,catalog-pod-1,2.0,1.142,4.0,1.661
2024-01-31,cluster-prod-1,product-catalog,catalog-pod-2,4.0,0.65,0.5,0.393
2024-01-31,cluster-prod-1,product-catalog,catalog-pod-3,0.5,0.365,4.0,1.75
2024-01-31,cluster-dev-1,order-management,order-pod-1,1.0,0.397,0.5,0.175
2024-01-31,cluster-prod-2,order-management,order-pod-2,1.0,0.501,0.5,0.213
2024-01-31,cluster-dev-1,inventory,inv-pod-1,4.0,1.414,4.0,1.199
2024-01-31,cluster-dev-1,inventory,inv-pod-2,2.0,1.497,4.0,1.762
2024-01-31,cluster-prod-1,inventory,inv-pod-3,0.5,0.199,1.0,0.568
2024-01-31,cluster-prod-2,notification-service,notif-pod-1,2.0,0.776,0.5,0.382
2024-01-31,cluster-prod-1,notification-service,notif-pod-2,0.5,0.361,0.5,0.154
2024-01-31,cluster-prod-1,analytics,analytics-pod-1,4.0,0.867,2.0,0.806
2024-01-31,cluster-dev-1,analytics,analytics-pod-2,2.0,0.77,1.0,0.223
2024-01-31,cluster-dev-1,reporting,report-pod-1,1.0,0.279,1.0,0.723
2024-01-31,cluster-dev-1,reporting,report-pod-2,4.0,1.21,4.0,2.097
2024-01-31,cluster-prod-1,ml-pipeline,ml-pod-1,1.5,0.734,0.5,0.219
2024-01-31,cluster-prod-1,ml-pipeline,ml-pod-2,1.5,0.361,2.0,0.846
2024-01-31,cluster-prod-1,ml-pipeline,ml-pod-3,0.5,0.232,1.0,0.482
2024-01-31,cluster-prod-2,data-ingestion,ingest-pod-1,2.0,0.541,2.0,1.35
2024-01-31,cluster-prod-1,data-ingestion,ingest-pod-2,2.0,1.24,8.0,2.537
2024-01-31,cluster-prod-1,dev-testing,dev-pod-1,0.5,0.172,1.0,0.783
2024-01-31,cluster-dev-1,dev-testing,dev-pod-2,2.0,0.348,2.0,1.02
2024-01-31,cluster-prod-1,dev-testing,dev-pod-3,4.0,0.625,1.0,0.489
2024-01-31,cluster-prod-2,staging,stage-pod-1,2.0,1.441,2.0,0.81
2024-01-31,cluster-prod-2,staging,stage-pod-2,4.0,0.631,8.0,2.946
2024-01-31,cluster-prod-2,logging,log-pod-1,4.0,1.656,4.0,0.858
2024-01-31,cluster-prod-2,logging,log-pod-2,1.0,0.51,2.0,0.951
2024-01-31,cluster-prod-2,monitoring,monitor-pod-1,4.0,2.773,4.0,0.916
2024-01-31,cluster-prod-2,monitoring,monitor-pod-2,1.5,0.969,1.0,0.359
2024-02-01,cluster-prod-2,payment-service,pay-pod-1,4.0,0.763,1.0,0.696
2024-02-01,cluster-dev-1,payment-service,pay-pod-2,1.0,0.621,0.5,0.104
2024-02-01,cluster-prod-1,payment-service,pay-pod-3,2.0,0.798,2.0,1.151
2024-02-01,cluster-prod-2,user-auth,auth-pod-1,1.0,0.261,8.0,4.501
2024-02-01,cluster-prod-2,user-auth,auth-pod-2,4.0,1.856,1.0,0.526
2024-02-01,cluster-prod-1,product-catalog,catalog-pod-1,4.0,0.63,2.0,0.621
2024-02-01,cluster-dev-1,product-catalog,catalog-pod-2,1.5,0.271,8.0,6.172
2024-02-01,cluster-dev-1,product-catalog,catalog-pod-3,1.0,0.237,4.0,0.818
2024-02-01,cluster-prod-1,order-management,order-pod-1,4.0,1.928,8.0,6.374
2024-02-01,cluster-dev-1,order-management,order-pod-2,2.0,0.61,8.0,1.834
2024-02-01,cluster-prod-1,inventory,inv-pod-1,1.0,0.261,0.5,0.294
2024-02-01,cluster-prod-1,inventory,inv-pod-2,1.0,0.718,0.5,0.123
2024-02-01,cluster-dev-1,inventory,inv-pod-3,0.5,0.314,0.5,0.15
2024-02-01,cluster-prod-2,notification-service,notif-pod-1,1.5,0.847,8.0,6.155
2024-02-01,cluster-dev-1,notification-service,notif-pod-2,4.0,0.819,4.0,0.984
2024-02-01,cluster-prod-1,analytics,analytics-pod-1,0.5,0.092,2.0,1.319
2024-02-01,cluster-prod-2,analytics,analytics-pod-2,2.0,0.996,4.0,1.225
2024-02-01,cluster-prod-1,reporting,report-pod-1,1.5,1.096,8.0,2.737
2024-02-01,cluster-dev-1,reporting,report-pod-2,2.0,0.515,1.0,0.607
2024-02-01,cluster-prod-2,ml-pipeline,ml-pod-1,4.0,1.74,4.0,0.975
2024-02-01,cluster-prod-1,ml-pipeline,ml-pod-2,0.5,0.269,2.0,1.591
2024-02-01,cluster-prod-1,ml-pipeline,ml-pod-3,1.0,0.675,8.0,2.678
2024-02-01,cluster-dev-1,data-ingestion,ingest-pod-1,0.5,0.198,2.0,0.801
2024-02-01,cluster-dev-1,data-ingestion,ingest-pod-2,2.0,0.804,2.0,0.847
2024-02-01,cluster-dev-1,dev-testing,dev-pod-1,2.0,1.34,0.5,0.387
2024-02-01,cluster-prod-2,dev-testing,dev-pod-2,1.0,0.541,8.0,4.569
2024-02-01,cluster-dev-1,dev-testing,dev-pod-3,2.0,1.111,4.0,3.186
2024-02-01,cluster-prod-1,staging,stage-pod-1,4.0,1.642,8.0,6.359
2024-02-01,cluster-prod-2,staging,stage-pod-2,1.5,0.827,2.0,1.241
2024-02-01,cluster-dev-1,logging,log-pod-1,4.0,2.025,0.5,0.297
2024-02-01,cluster-dev-1,logging,log-pod-2,1.5,0.738,1.0,0.241
2024-02-01,cluster-dev-1,monitoring,monitor-pod-1,1.5,0.544,1.0,0.226
2024-02-01,cluster-prod-1,monitoring,monitor-pod-2,1.5,0.85,8.0,3.58
2024-02-02,cluster-dev-1,payment-service,pay-pod-1,1.0,0.458,8.0,3.943
2024-02-02,cluster-prod-1,payment-service,pay-pod-2,2.0,0.614,8.0,1.892
2024-02-02,cluster-dev-1,payment-service,pay-pod-3,1.0,0.323,1.0,0.449
2024-02-02,cluster-prod-2,user-auth,auth-pod-1,0.5,0.148,8.0,3.13
2024-02-02,cluster-dev-1,user-auth,auth-pod-2,1.5,0.382,2.0,0.473
2024-02-02,cluster-prod-1,product-catalog,catalog-pod-1,1.0,0.579,4.0,1.778
2024-02-02,cluster-prod-1,product-catalog,catalog-pod-2,1.5,1.032,4.0,1.461
2024-02-02,cluster-prod-2,product-catalog,catalog-pod-3,2.0,0.446,1.0,0.734
2024-02-02,cluster-prod-2,order-management,order-pod-1,4.0,2.544,2.0,1.134
2024-02-02,cluster-prod-2,order-management,order-pod-2,1.5,0.455,1.0,0.308
2024-02-02,cluster-prod-1,inventory,inv-pod-1,2.0,1.249,1.0,0.384
2024-02-02,cluster-prod-1,inventory,inv-pod-2,4.0,2.011,1.0,0.24
2024-02-02,cluster-prod-1,inventory,inv-pod-3,1.5,0.304,1.0,0.664
2024-02-02,cluster-dev-1,notification-service,notif-pod-1,2.0,0.995,4.0,1.665
2024-02-02,cluster-prod-2,notification-service,notif-pod-2,2.0,1.079,0.5,0.193
2024-02-02,cluster-prod-1,analytics,analytics-pod-1,2.0,0.619,2.0,1.069
2024-02-02,cluster-prod-1,analytics,analytics-pod-2,4.0,1.955,1.0,0.732
2024-02-02,cluster-dev-1,reporting,report-pod-1,4.0,0.645,8.0,5.057
2024-02-02,cluster-dev-1,reporting,report-pod-2,0.5,0.339,0.5,0.141
2024-02-02,cluster-prod-1,ml-pipeline,ml-pod-1,1.5,1.038,1.0,0.715
2024-02-02,cluster-dev-1,ml-pipeline,ml-pod-2,2.0,0.728,4.0,2.619
2024-02-02,cluster-dev-1,ml-pipeline,ml-pod-3,1.0,0.558,4.0,1.303
2024-02-02,cluster-dev-1,data-ingestion,ingest-pod-1,4.0,2.843,1.0,0.669
2024-02-02,cluster-prod-1,data-ingestion,ingest-pod-2,0.5,0.121,4.0,1.745
2024-02-02,cluster-prod-2,dev-testing,dev-pod-1,4.0,2.212,8.0,3.655
2024-02-02,cluster-prod-1,dev-testing,dev-pod-2,1.5,0.506,1.0,0.324
2024-02-02,cluster-dev-1,dev-testing,dev-pod-3,1.5,0.583,4.0,1.446
2024-02-02,cluster-dev-1,staging,stage-pod-1,0.5,0.186,0.5,0.197
2024-02-02,cluster-dev-1,staging,stage-pod-2,0.5,0.272,4.0,1.704
2024-02-02,cluster-dev-1,logging,log-pod-1,0.5,0.094,2.0,0.698
2024-02-02,cluster-dev-1,logging,log-pod-2,1.0,0.478,8.0,5.722
2024-02-02,cluster-prod-2,monitoring,monitor-pod-1,1.0,0.609,0.5,0.374
2024-02-02,cluster-dev-1,monitoring,monitor-pod-2,4.0,1.388,0.5,0.301
2024-02-03,cluster-dev-1,payment-service,pay-pod-1,1.0,0.296,1.0,0.238
2024-02-03,cluster-prod-2,payment-service,pay-pod-2,4.0,0.93,1.0,0.251
2024-02-03,cluster-prod-2,payment-service,pay-pod-3,1.5,0.956,4.0,1.495
2024-02-03,cluster-dev-1,user-auth,auth-pod-1,1.5,0.948,8.0,4.984
2024-02-03,cluster-dev-1,user-auth,auth-pod-2,2.0,1.05,2.0,0.603
2024-02-03,cluster-dev-1,product-catalog,catalog-pod-1,1.5,1.089,4.0,1.267
2024-02-03,cluster-prod-1,product-catalog,catalog-pod-2,1.5,0.834,0.5,0.157
2024-02-03,cluster-prod-1,product-catalog,catalog-pod-3,0.5,0.167,0.5,0.238
2024-02-03,cluster-dev-1,order-management,order-pod-1,1.5,0.863,2.0,1.407
2024-02-03,cluster-dev-1,order-management,order-pod-2,4.0,2.813,0.5,0.191
2024-02-03,cluster-prod-2,inventory,inv-pod-1,1.0,0.395,1.0,0.228
2024-02-03,cluster-dev-1,inventory,inv-pod-2,1.5,0.836,4.0,1.359
2024-02-03,cluster-prod-1,inventory,inv-pod-3,1.5,0.792,8.0,3.032
2024-02-03,cluster-dev-1,notification-service,notif-pod-1,2.0,0.953,0.5,0.117
2024-02-03,cluster-prod-2,notification-service,notif-pod-2,2.0,0.933,8.0,4.099
2024-02-03,cluster-prod-2,analytics,analytics-pod-1,4.0,0.68,8.0,3.596
2024-02-03,cluster-prod-1,analytics,analytics-pod-2,1.5,0.45,0.5,0.235
2024-02-03,cluster-dev-1,reporting,report-pod-1,4.0,1.723,8.0,5.368
2024-02-03,cluster-dev-1,reporting,report-pod-2,4.0,2.569,1.0,0.604
2024-02-03,cluster-dev-1,ml-pipeline,ml-pod-1,0.5,0.158,1.0,0.758
2024-02-03,cluster-prod-1,ml-pipeline,ml-pod-2,1.0,0.598,0.5,0.399
2024-02-03,cluster-prod-1,ml-pipeline,ml-pod-3,4.0,2.81,2.0,0.466
2024-02-03,cluster-prod-2,data-ingestion,ingest-pod-1,4.0,2.669,1.0,0.2
2024-02-03,cluster-prod-2,data-ingestion,ingest-pod-2,1.0,0.251,2.0,0.481
2024-02-03,cluster-prod-1,dev-testing,dev-pod-1,0.5,0.145,0.5,0.136
2024-02-03,cluster-prod-2,dev-testing,dev-pod-2,1.0,0.194,2.0,1.146
2024-02-03,cluster-prod-2,dev-testing,dev-pod-3,0.5,0.3,4.0,3.186
2024-02-03,cluster-prod-2,staging,stage-pod-1,1.0,0.264,0.5,0.218
2024-02-03,cluster-prod-2,staging,stage-pod-2,4.0,2.374,2.0,1.211
2024-02-03,cluster-prod-2,logging,log-pod-1,0.5,0.333,2.0,0.438
2024-02-03,cluster-prod-2,logging,log-pod-2,1.0,0.173,1.0,0.792
2024-02-03,cluster-dev-1,monitoring,monitor-pod-1,1.0,0.473,0.5,0.357
2024-02-03,cluster-prod-2,monitoring,monitor-pod-2,4.0,2.295,0.5,0.102
2024-02-04,cluster-prod-2,payment-service,pay-pod-1,1.5,0.335,4.0,2.786
2024-02-04,cluster-dev-1,payment-service,pay-pod-2,0.5,0.36,0.5,0.17
2024-02-04,cluster-dev-1,payment-service,pay-pod-3,1.5,0.61,0.5,0.187
2024-02-04,cluster-dev-1,user-auth,auth-pod-1,4.0,2.702,4.0,2.739
2024-02-04,cluster-prod-2,user-auth,auth-pod-2,0.5,0.236,0.5,0.386
2024-02-04,cluster-prod-2,product-catalog,catalog-pod-1,1.0,0.329,0.5,0.353
2024-02-04,cluster-prod-2,product-catalog,catalog-pod-2,1.5,0.796,2.0,0.792
2024-02-04,cluster-prod-1,product-catalog,catalog-pod-3,1.5,0.91,0.5,0.346
2024-02-04,cluster-prod-1,order-management,order-pod-1,4.0,1.013,0.5,0.174
2024-02-04,cluster-prod-1,order-management,order-pod-2,2.0,0.828,1.0,0.507
2024-02-04,cluster-dev-1,inventory,inv-pod-1,2.0,1.422,2.0,0.417
2024-02-04,cluster-prod-2,inventory,inv-pod-2,2.0,1.027,4.0,1.494
2024-02-04,cluster-prod-2,inventory,inv-pod-3,4.0,1.544,2.0,1.241
2024-02-04,cluster-prod-1,notification-service,notif-pod-1,4.0,1.673,4.0,2.711
2024-02-04,cluster-dev-1,notification-service,notif-pod-2,2.0,1.096,8.0,3.527
2024-02-04,cluster-prod-2,analytics,analytics-pod-1,1.0,0.282,0.5,0.112
2024-02-04,cluster-prod-1,analytics,analytics-pod-2,4.0,2.894,4.0,3.127
2024-02-04,cluster-prod-1,reporting,report-pod-1,2.0,0.515,2.0,1.537
2024-02-04,cluster-prod-2,reporting,report-pod-2,1.0,0.608,0.5,0.252
2024-02-04,cluster-prod-2,ml-pipeline,ml-pod-1,4.0,1.422,2.0,0.63
2024-02-04,cluster-dev-1,ml-pipeline,ml-pod-2,0.5,0.356,2.0,1.391
2024-02-04,cluster-prod-2,ml-pipeline,ml-pod-3,1.0,0.704,0.5,0.2
2024-02-04,cluster-prod-2,data-ingestion,ingest-pod-1,2.0,1.063,1.0,0.289
2024-02-04,cluster-prod-2,data-ingestion,ingest-pod-2,2.0,0.962,4.0,1.117
2024-02-04,cluster-prod-1,dev-testing,dev-pod-1,1.5,0.439,1.0,0.539
2024-02-04,cluster-prod-2,dev-testing,dev-pod-2,1.5,0.866,2.0,1.361
2024-02-04,cluster-dev-1,dev-testing,dev-pod-3,2.0,0.921,8.0,3.246
2024-02-04,cluster-prod-2,staging,stage-pod-1,2.0,0.33,1.0,0.39
2024-02-04,cluster-prod-1,staging,stage-pod-2,0.5,0.258,2.0,0.504
2024-02-04,cluster-prod-1,logging,log-pod-1,4.0,1.909,0.5,0.127
2024-02-04,cluster-prod-1,logging,log-pod-2,0.5,0.077,0.5,0.174
2024-02-04,cluster-prod-2,monitoring,monitor-pod-1,2.0,1.411,8.0,4.338
2024-02-04,cluster-prod-1,monitoring,monitor-pod-2,1.0,0.595,8.0,3.73
2024-02-05,cluster-prod-1,payment-service,pay-pod-1,1.0,0.471,1.0,0.637
2024-02-05,cluster-prod-1,payment-service,pay-pod-2,4.0,1.387,0.5,0.367
2024-02-05,cluster-dev-1,payment-service,pay-pod-3,2.0,1.442,4.0,2.2
2024-02-05,cluster-dev-1,user-auth,auth-pod-1,1.5,0.274,8.0,2.834
2024-02-05,cluster-prod-2,user-auth,auth-pod-2,2.0,0.572,2.0,0.505
2024-02-05,cluster-prod-1,product-catalog,catalog-pod-1,0.5,0.282,4.0,2.298
2024-02-05,cluster-prod-1,product-catalog,catalog-pod-2,1.5,0.541,1.0,0.532
2024-02-05,cluster-dev-1,product-catalog,catalog-pod-3,2.0,1.274,2.0,0.92
2024-02-05,cluster-prod-2,order-management,order-pod-1,1.0,0.368,4.0,2.699
2024-02-05,cluster-prod-1,order-management,order-pod-2,2.0,1.266,8.0,5.175
2024-02-05,cluster-dev-1,inventory,inv-pod-1,0.5,0.081,1.0,0.55
2024-02-05,cluster-prod-1,inventory,inv-pod-2,2.0,1.043,4.0,1.247
2024-02-05,cluster-prod-1,inventory,inv-pod-3,1.5,0.327,0.5,0.325
2024-02-05,cluster-prod-2,notification-service,notif-pod-1,2.0,0.559,4.0,2.075
2024-02-05,cluster-prod-2,notification-service,notif-pod-2,1.5,0.777,4.0,1.94
2024-02-05,cluster-prod-1,analytics,analytics-pod-1,2.0,0.943,1.0,0.6
2024-02-05,cluster-dev-1,analytics,analytics-pod-2,2.0,0.815,1.0,0.213
2024-02-05,cluster-dev-1,reporting,report-pod-1,4.0,2.192,4.0,2.572
2024-02-05,cluster-prod-2,reporting,report-pod-2,1.5,0.668,1.0,0.713
2024-02-05,cluster-prod-1,ml-pipeline,ml-pod-1,1.5,0.532,8.0,4.075
2024-02-05,cluster-prod-2,ml-pipeline,ml-pod-2,2.0,0.443,4.0,2.821
2024-02-05,cluster-dev-1,ml-pipeline,ml-pod-3,4.0,1.545,2.0,0.808
2024-02-05,cluster-dev-1,data-ingestion,ingest-pod-1,4.0,0.812,2.0,1.216
2024-02-05,cluster-dev-1,data-ingestion,ingest-pod-2,1.5,0.374,8.0,4.17
2024-02-05,cluster-prod-1,dev-testing,dev-pod-1,1.5,0.402,0.5,0.255
2024-02-05,cluster-dev-1,dev-testing,dev-pod-2,0.5,0.243,1.0,0.6
2024-02-05,cluster-prod-2,dev-testing,dev-pod-3,1.0,0.708,4.0,1.023
2024-02-05,cluster-prod-2,staging,stage-pod-1,0.5,0.321,0.5,0.136
2024-02-05,cluster-prod-2,staging,stage-pod-2,1.5,0.659,4.0,1.219
2024-02-05,cluster-prod-1,logging,log-pod-1,1.0,0.577,0.5,0.391
2024-02-05,cluster-prod-2,logging,log-pod-2,1.5,1.055,0.5,0.316
2024-02-05,cluster-prod-1,monitoring,monitor-pod-1,4.0,2.2,0.5,0.281
2024-02-05,cluster-prod-2,monitoring,monitor-pod-2,1.0,0.467,2.0,0.564
2024-02-06,cluster-prod-1,payment-service,pay-pod-1,4.0,2.532,4.0,1.004
2024-02-06,cluster-prod-2,payment-service,pay-pod-2,1.0,0.316,8.0,2.257
2024-02-06,cluster-prod-2,payment-service,pay-pod-3,2.0,1.407,0.5,0.198
2024-02-06,cluster-prod-2,user-auth,auth-pod-1,4.0,1.739,4.0,2.845
2024-02-06,cluster-dev-1,user-auth,auth-pod-2,1.0,0.18,2.0,1.289
2024-02-06,cluster-prod-1,product-catalog,catalog-pod-1,1.0,0.554,8.0,4.086
2024-02-06,cluster-prod-1,product-catalog,catalog-pod-2,0.5,0.146,0.5,0.229
2024-02-06,cluster-prod-2,product-catalog,catalog-pod-3,2.0,1.305,1.0,0.317
2024-02-06,cluster-dev-1,order-management,order-pod-1,0.5,0.306,1.0,0.546
2024-02-06,cluster-dev-1,order-management,order-pod-2,1.0,0.391,8.0,5.052
2024-02-06,cluster-prod-1,inventory,inv-pod-1,0.5,0.328,1.0,0.26
2024-02-06,cluster-prod-2,inventory,inv-pod-2,1.0,0.52,2.0,1.093
2024-02-06,cluster-prod-1,inventory,inv-pod-3,1.0,0.349,8.0,5.847
2024-02-06,cluster-prod-2,notification-service,notif-pod-1,1.0,0.393,0.5,0.39
2024-02-06,cluster-prod-2,notification-service,notif-pod-2,1.0,0.669,8.0,4.964
2024-02-06,cluster-dev-1,analytics,analytics-pod-1,1.5,0.842,2.0,0.642
2024-02-06,cluster-prod-2,analytics,analytics-pod-2,0.5,0.104,1.0,0.234
2024-02-06,cluster-prod-1,reporting,report-pod-1,0.5,0.239,1.0,0.528
2024-02-06,cluster-prod-2,reporting,report-pod-2,1.5,0.534,1.0,0.509
2024-02-06,cluster-prod-2,ml-pipeline,ml-pod-1,1.0,0.601,1.0,0.21
2024-02-06,cluster-prod-1,ml-pipeline,ml-pod-2,4.0,2.666,4.0,0.991
2024-02-06,cluster-prod-2,ml-pipeline,ml-pod-3,1.0,0.661,4.0,1.103
2024-02-06,cluster-dev-1,data-ingestion,ingest-pod-1,2.0,1.262,8.0,4.179
2024-02-06,cluster-prod-2,data-ingestion,ingest-pod-2,1.0,0.582,0.5,0.139
2024-02-06,cluster-dev-1,dev-testing,dev-pod-1,1.0,0.436,4.0,2.423
2024-02-06,cluster-prod-2,dev-testing,dev-pod-2,2.0,1.208,0.5,0.163
2024-02-06,cluster-prod-1,dev-testing,dev-pod-3,4.0,0.697,8.0,3.761
2024-02-06,cluster-prod-2,staging,stage-pod-1,4.0,1.663,8.0,2.226
2024-02-06,cluster-prod-2,staging,stage-pod-2,4.0,2.966,8.0,3.126
2024-02-06,cluster-prod-1,logging,log-pod-1,4.0,1.324,0.5,0.126
2024-02-06,cluster-prod-2,logging,log-pod-2,2.0,0.766,2.0,0.56
2024-02-06,cluster-prod-2,monitoring,monitor-pod-1,1.0,0.601,1.0,0.493
2024-02-06,cluster-dev-1,monitoring,monitor-pod-2,1.5,1.069,4.0,2.308
2024-02-07,cluster-prod-1,payment-service,pay-pod-1,0.5,0.305,2.0,0.646
2024-02-07,cluster-prod-2,payment-service,pay-pod-2,4.0,1.558,2.0,0.644
2024-02-07,cluster-prod-2,payment-service,pay-pod-3,2.0,1.402,4.0,3.144
2024-02-07,cluster-prod-2,user-auth,auth-pod-1,2.0,1.055,0.5,0.361
2024-02-07,cluster-prod-1,user-auth,auth-pod-2,1.5,1.078,0.5,0.198
2024-02-07,cluster-prod-2,product-catalog,catalog-pod-1,2.0,0.887,8.0,2.764
2024-02-07,cluster-dev-1,product-catalog,catalog-pod-2,2.0,0.576,1.0,0.485
2024-02-07,cluster-dev-1,product-catalog,catalog-pod-3,1.0,0.221,2.0,0.469
2024-02-07,cluster-prod-2,order-management,order-pod-1,1.0,0.554,1.0,0.559
2024-02-07,cluster-dev-1,order-management,order-pod-2,2.0,1.141,0.5,0.276
